"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","전체_점포_수","일반_점포_수","프랜차이즈_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수"
"20193","11","서울시","CS300042","주유소","941","941","0","2","19","1","11"
"20193","11","서울시","CS300041","예술품","1614","1614","0","4","63","2","25"
"20193","11","서울시","CS300040","재생용품 판매점","1316","1316","0","2","21","1","12"
"20193","11","서울시","CS300039","모터사이클및부품","630","630","0","3","17","1","9"
"20193","11","서울시","CS300038","자동차부품","3563","3556","7","2","74","1","32"
"20193","11","서울시","CS300037","중고차판매","782","782","0","4","28","2","18"
"20193","11","서울시","CS300036","조명용품","11416","11406","10","2","166","1","111"
"20193","11","서울시","CS300035","인테리어","4345","4342","3","2","81","2","82"
"20193","11","서울시","CS300034","악기","751","751","0","1","8","1","10"
"20193","11","서울시","CS300033","철물점","2276","2276","0","1","26","1","29"
"20193","11","서울시","CS300032","가전제품","2653","2653","0","2","42","2","44"
"20193","11","서울시","CS300031","가구","3378","3374","4","3","108","2","69"
"20193","11","서울시","CS300030","중고가구","194","194","0","2","3","3","5"
"20193","11","서울시","CS300029","애완동물","1627","1574","53","6","89","5","80"
"20193","11","서울시","CS300028","화초","5318","5285","33","3","148","2","121"
"20193","11","서울시","CS300027","섬유제품","2931","2928","3","2","52","2","66"
"20193","11","서울시","CS300026","완구","932","930","2","3","32","3","28"
"20193","11","서울시","CS300025","자전거 및 기타운송장비","866","866","0","2","16","3","29"
"20193","11","서울시","CS300024","운동/경기용품","3454","3452","2","2","82","3","88"
"20193","11","서울시","CS300023","미용재료","1480","1480","0","2","34","2","25"
"20193","11","서울시","CS300022","화장품","14148","12837","1311","4","604","2","234"
"20193","11","서울시","CS300021","문구","4454","3965","489","2","89","2","81"
"20193","11","서울시","CS300020","서적","4079","4015","64","2","98","2","62"
"20193","11","서울시","CS300019","의료기기","3617","3593","24","3","117","3","91"
"20193","11","서울시","CS300018","의약품","7731","7223","508","2","179","2","138"
"20193","11","서울시","CS300017","시계및귀금속","5710","5608","102","2","93","2","98"
"20193","11","서울시","CS300016","안경","2656","2044","612","2","52","2","53"
"20193","11","서울시","CS300015","가방","2947","2925","22","4","123","3","81"
"20193","11","서울시","CS300014","신발","5025","4963","62","3","165","3","142"
"20193","11","서울시","CS300013","유아의류","1882","1796","86","4","71","4","69"
"20193","11","서울시","CS300012","한복점","368","368","0","4","14","3","10"
"20193","11","서울시","CS300011","일반의류","49692","49602","90","4","2041","3","1441"
"20193","11","서울시","CS300010","반찬가게","8219","7979","240","3","273","2","156"
"20193","11","서울시","CS300009","청과상","8782","8759","23","3","237","2","199"
"20193","11","서울시","CS300008","수산물판매","5909","5882","27","2","120","1","67"
"20193","11","서울시","CS300007","육류판매","7482","7454","28","3","213","3","208"
"20193","11","서울시","CS300006","미곡판매","3146","3146","0","2","61","1","25"
"20193","11","서울시","CS300005","주류도매","845","845","0","3","23","1","7"
"20193","11","서울시","CS300004","핸드폰","7257","7208","49","5","353","3","240"
"20193","11","서울시","CS300003","컴퓨터및주변장치판매","9215","9213","2","2","147","1","93"
"20193","11","서울시","CS300002","편의점","7990","2055","5935","4","337","3","259"
"20193","11","서울시","CS300001","슈퍼마켓","12712","9505","3207","3","337","4","494"
"20193","11","서울시","CS200047","가정용품임대","879","879","0","6","49","1","6"
"20193","11","서울시","CS200046","의류임대","635","634","1","3","21","2","15"
"20193","11","서울시","CS200045","비디오/서적임대","270","250","20","4","10","2","6"
"20193","11","서울시","CS200044","여행사","7141","7134","7","3","185","1","80"
"20193","11","서울시","CS200043","건축물청소","3958","3880","78","4","146","1","39"
"20193","11","서울시","CS200042","통번역서비스","2015","2015","0","4","87","0","4"
"20193","11","서울시","CS200041","사진관","4987","4978","9","4","187","2","77"
"20193","11","서울시","CS200040","녹음실","979","978","1","4","38","1","5"
"20193","11","서울시","CS200039","DVD방","83","83","0","0","0","7","6"
"20193","11","서울시","CS200038","독서실","2474","1959","515","8","190","3","77"
"20193","11","서울시","CS200037","노래방","6965","6836","129","4","271","5","314"
"20193","11","서울시","CS200036","고시원","167","167","0","4","7","2","3"
"20193","11","서울시","CS200035","게스트하우스","1035","1015","20","9","88","3","33"
"20193","11","서울시","CS200034","여관","3301","3275","26","3","101","4","137"
"20193","11","서울시","CS200033","부동산중개업","36067","36045","22","4","1440","2","610"
"20193","11","서울시","CS200032","가전제품수리","2599","2597","2","3","67","1","18"
"20193","11","서울시","CS200031","세탁소","5658","4624","1034","3","161","2","117"
"20193","11","서울시","CS200030","피부관리실","5616","5391","225","5","297","4","242"
"20193","11","서울시","CS200029","네일숍","3802","3682","120","5","181","2","93"
"20193","11","서울시","CS200028","미용실","19708","18291","1417","3","505","2","422"
"20193","11","서울시","CS200027","모터사이클수리","629","618","11","3","17","3","18"
"20193","11","서울시","CS200026","자동차미용","1384","1281","103","6","80","3","40"
"20193","11","서울시","CS200025","자동차수리","4859","4378","481","1","51","2","97"
"20193","11","서울시","CS200024","스포츠클럽","3001","2815","186","6","177","4","116"
"20193","11","서울시","CS200023","통신기기수리","539","538","1","4","21","4","21"
"20193","11","서울시","CS200022","복권방","860","860","0","1","6","2","14"
"20193","11","서울시","CS200021","기타오락장","1657","1544","113","7","118","7","108"
"20193","11","서울시","CS200020","전자게임장","353","336","17","7","26","7","24"
"20193","11","서울시","CS200019","PC방","1896","1700","196","6","113","7","127"
"20193","11","서울시","CS200018","볼링장","150","150","0","2","3","0","0"
"20193","11","서울시","CS200017","골프연습장","1504","1473","31","4","62","3","42"
"20193","11","서울시","CS200016","당구장","3618","3552","66","5","188","6","204"
"20193","11","서울시","CS200015","세무사사무소","6275","6275","0","3","188","1","60"
"20193","11","서울시","CS200014","회계사사무소","828","828","0","2","17","1","9"
"20193","11","서울시","CS200013","기타법무서비스","1847","1847","0","4","77","1","15"
"20193","11","서울시","CS200012","법무사사무소","2147","2147","0","2","32","1","17"
"20193","11","서울시","CS200011","변리사사무소","842","842","0","3","24","0","2"
"20193","11","서울시","CS200010","변호사사무소","4122","4122","0","3","140","1","48"
"20193","11","서울시","CS200009","동물병원","926","914","12","2","16","1","10"
"20193","11","서울시","CS200008","한의원","3842","3842","0","1","54","1","46"
"20193","11","서울시","CS200007","치과의원","5020","5020","0","1","60","1","49"
"20193","11","서울시","CS200006","일반의원","9145","9145","0","2","144","1","87"
"20193","11","서울시","CS200005","스포츠 강습","6077","5821","256","6","334","3","155"
"20193","11","서울시","CS200004","컴퓨터학원","426","420","6","3","12","3","12"
"20193","11","서울시","CS200003","예술학원","8742","8376","366","4","331","2","201"
"20193","11","서울시","CS200002","외국어학원","1903","1830","73","4","76","2","44"
"20193","11","서울시","CS200001","일반교습학원","20270","18535","1735","4","781","3","619"
"20193","11","서울시","CS100010","커피-음료","21269","16295","4974","7","1412","5","981"
"20193","11","서울시","CS100009","호프-간이주점","18578","16464","2114","5","834","6","1107"
"20193","11","서울시","CS100008","분식전문점","11122","8270","2852","5","583","5","525"
"20193","11","서울시","CS100007","치킨전문점","6291","2358","3933","6","356","5","301"
"20193","11","서울시","CS100006","패스트푸드점","4977","2248","2729","6","277","3","170"
"20193","11","서울시","CS100005","제과점","5665","3742","1923","5","287","4","243"
"20193","11","서울시","CS100004","양식음식점","6770","5900","870","6","395","5","353"
"20193","11","서울시","CS100003","일식음식점","5704","4768","936","6","315","5","310"
"20193","11","서울시","CS100002","중식음식점","5446","4954","492","7","383","5","244"
"20193","11","서울시","CS100001","한식음식점","55715","49019","6696","5","2503","5","2572"
"20192","11","서울시","CS300043","전자상거래업","18392","18382","10","2","401","0","5"
"20192","11","서울시","CS300042","주유소","932","932","0","4","39","3","24"
"20192","11","서울시","CS300041","예술품","1576","1576","0","3","49","2","23"
"20192","11","서울시","CS300040","재생용품 판매점","1307","1307","0","2","23","1","15"
"20192","11","서울시","CS300039","모터사이클및부품","622","622","0","3","20","2","10"
"20192","11","서울시","CS300038","자동차부품","3521","3514","7","2","84","1","30"
"20192","11","서울시","CS300037","중고차판매","772","772","0","5","38","2","12"
"20192","11","서울시","CS300036","조명용품","11359","11349","10","2","168","1","91"
"20192","11","서울시","CS300035","인테리어","4349","4346","3","2","90","2","82"
"20192","11","서울시","CS300034","악기","753","753","0","2","15","1","5"
"20192","11","서울시","CS300033","철물점","2279","2279","0","1","20","1","27"
"20192","11","서울시","CS300032","가전제품","2654","2654","0","2","58","1","37"
"20192","11","서울시","CS300031","가구","3338","3334","4","3","94","2","52"
"20192","11","서울시","CS300030","중고가구","196","196","0","2","4","4","7"
"20192","11","서울시","CS300029","애완동물","1617","1564","53","6","95","4","65"
"20192","11","서울시","CS300028","화초","5291","5258","33","4","186","2","111"
"20192","11","서울시","CS300027","섬유제품","2945","2942","3","2","46","1","39"
"20192","11","서울시","CS300026","완구","927","925","2","4","38","2","20"
"20192","11","서울시","CS300025","자전거 및 기타운송장비","879","879","0","1","11","1","9"
"20192","11","서울시","CS300024","운동/경기용품","3460","3458","2","3","99","2","79"
"20192","11","서울시","CS300023","미용재료","1471","1470","1","3","38","1","17"
"20192","11","서울시","CS300022","화장품","13778","12447","1331","4","593","2","227"
"20192","11","서울시","CS300021","문구","4447","3946","501","2","73","2","72"
"20192","11","서울시","CS300020","서적","4044","3982","62","3","102","2","71"
"20192","11","서울시","CS300019","의료기기","3591","3567","24","4","130","2","79"
"20192","11","서울시","CS300018","의약품","7690","7183","507","3","218","2","142"
"20192","11","서울시","CS300017","시계및귀금속","5715","5610","105","1","82","2","85"
"20192","11","서울시","CS300016","안경","2657","2053","604","2","45","2","56"
"20192","11","서울시","CS300015","가방","2905","2882","23","4","101","2","67"
"20192","11","서울시","CS300014","신발","5002","4944","58","3","131","2","109"
"20192","11","서울시","CS300013","유아의류","1880","1793","87","3","58","4","66"
"20192","11","서울시","CS300012","한복점","364","364","0","1","4","2","7"
"20192","11","서울시","CS300011","일반의류","49094","49006","88","3","1645","3","1258"
"20192","11","서울시","CS300010","반찬가게","8102","7864","238","4","332","2","143"
